text,token,emoji,sentiment
"Honduras: 'With applause &amp; balloons they say goodbye to Karen Julissa Flores Funez, 24, who worked at the Valle hos… https://t.co/VdSDICv6kr","honduras: 'with applause &amp; balloons they say goodbye to karen julissa flores funez, 24, who worked at the valle hos… ",FALSE,Positive
"4am ginger and lemon. 

#COVID19 https://t.co/c39A9kPOWg",4am ginger and lemon.   #covid19 ,FALSE,Neutral
Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/7m3vYj9Pj0 via @Change,give $2000/month to every american #moneyforthepeople #covid19 - sign the petition!  via @change,FALSE,Neutral
768 new cases and 123 new deaths in UK today. Is this being reported anymore? Does anybody care? Sorry we need to t… https://t.co/FPgjm9PheE,768 new cases and 123 new deaths in uk today. is this being reported anymore? does anybody care? sorry we need to t… ,FALSE,Negative
"Friday, July 24 #COVID19tx update; more at https://t.co/b4xuUwJ0Dr

#COVID19 #CovidTX #txlege https://t.co/hiaaONnJGQ","friday, july 24 #covid19tx update; more at   #covid19 #covidtx #txlege ",FALSE,Neutral
"After all this, who ever doesn’t fight to hire @kayleighmcenany needs their head testing. How this lady goes home a… https://t.co/zZnZpfT1YO","after all this, who ever doesn’t fight to hire @kayleighmcenany needs their head testing. how this lady goes home a… ",FALSE,Negative
In the news: A Texas hospital overwhelmed by the coronavirus may send some patients home to die… https://t.co/zSegqp8QDA,in the news: a texas hospital overwhelmed by the coronavirus may send some patients home to die… ,FALSE,Positive
In the news: Mel Gibson recovers after coronavirus hospitalization https://t.co/RRnx9rkvHv #coronavirus #COVID19 #2019ncov,in the news: mel gibson recovers after coronavirus hospitalization  #coronavirus #covid19 #2019ncov,FALSE,Neutral
"In the news: Arizona has 89 new coronavirus deaths, but hospitalizations drop https://t.co/UTq9nnybu5 #coronavirus #COVID19 #2019ncov","in the news: arizona has 89 new coronavirus deaths, but hospitalizations drop  #coronavirus #covid19 #2019ncov",FALSE,Negative
This nurse shows what happens when you wear the wrong mask 18hrs a day. #ppe #covid19 And people wonder why I stay… https://t.co/1xpZusF1hG,this nurse shows what happens when you wear the wrong mask 18hrs a day. #ppe #covid19 and people wonder why i stay… ,FALSE,Negative
Boiling frogs: This is just the beginning.. #NewNormal #NWO #COVID19 #COVID1984 #RIVM #coronavirus #Corona… https://t.co/pMvLXzaZOq,boiling frogs: this is just the beginning.. #newnormal #nwo #covid19 #covid1984 #rivm #coronavirus #corona… ,FALSE,Neutral
"Hi I just had to get tested for #COVID19 
PUT UP A MASK YOU DUMB FUCKS 
GOD I HATE LIVING IN THE SOUTH",hi i just had to get tested for #covid19  put up a mask you dumb fucks  god i hate living in the south,FALSE,Negative
"If it's not glaringly obvious, THERE IS NO PLAN!

#ResignTrump 
#TrumpOwnsEveryDeath 
#Covid19 https://t.co/4ABb7y43X1","if it's not glaringly obvious, there is no plan!  #resigntrump  #trumpownseverydeath  #covid19 ",FALSE,Negative
"357 New cases in Victoria, 5 deaths #covid19 #covid19vic","357 new cases in victoria, 5 deaths #covid19 #covid19vic",FALSE,Neutral
"Struggling faced by students,  not known by anyone. Governments and private institutions trying to put them for… https://t.co/Itzt8OpGVv","struggling faced by students,  not known by anyone. governments and private institutions trying to put them for… ",FALSE,Negative
"July 24, 2020: Coronavirus Live Infections and Deaths Updates in US   #COVID19US https://t.co/PuleHeOSpm     
Total… https://t.co/waXETL16Ol","july 24, 2020: coronavirus live infections and deaths updates in us   #covid19us       total… ",FALSE,Neutral
"Learn this here: 

The Gendernomics audiobook bundle now on sale for the #Covid19 quarantaine

Written by… https://t.co/thIZk8n7yJ",learn this here:   the gendernomics audiobook bundle now on sale for the #covid19 quarantaine  written by… ,FALSE,Neutral
"Given all the people tuning in these days, why doesn't @Netflix_CA run #COVID19 public service announcements?","given all the people tuning in these days, why doesn't @netflix_ca run #covid19 public service announcements?",FALSE,Neutral
"Coronavirus Update:
☣️️ Total cases: 15,930,776 (+16,409) ☣️️
⚠️ Current cases: 5,572,894 (-3,503) ⚠️
⚰️ Deaths: 64… https://t.co/lwazrbA8UU","coronavirus update: ☣️️ total cases: 15,930,776 (+16,409) ☣️️ ⚠️ current cases: 5,572,894 (-3,503) ⚠️ ⚰️ deaths: 64… ",TRUE,Neutral
"""Population divided by number of deaths is an appropriate assessment of #COVID19 risk"" -- This kind of statement is… https://t.co/CrsJZ2w8pG","""population divided by number of deaths is an appropriate assessment of #covid19 risk"" -- this kind of statement is… ",FALSE,Negative
"New stimulus package coming Monday - including second stimulus checks 

https://t.co/4zxA0mRU73

#Covid_19 #COVID… https://t.co/Wywof9hnRb",new stimulus package coming monday - including second stimulus checks     #covid_19 #covid… ,FALSE,Neutral
"""Like living a real nightmare,""  dad from hospital talks #COVID19 
https://t.co/O7mm89dS76","""like living a real nightmare,""  dad from hospital talks #covid19  ",FALSE,Positive
"One week from today...be sure to tune in!

#Autism #Autistic #Police #BlackLivesMatter #BLM #COVID #COVID19… https://t.co/jxdRWXLzaI",one week from today...be sure to tune in!  #autism #autistic #police #blacklivesmatter #blm #covid #covid19… ,FALSE,Positive
The #FalklandBC Stampede has been cancelled for the first time in its 102 year history because of #COVID19.… https://t.co/GN0058Mg54,the #falklandbc stampede has been cancelled for the first time in its 102 year history because of #covid19.… ,FALSE,Negative
"SAD REALITY...Out of work commercial pilots working at local supermarket. They have faced facts....no flying, no jo… https://t.co/YORktJ8qa7","sad reality...out of work commercial pilots working at local supermarket. they have faced facts....no flying, no jo… ",FALSE,Negative
"@WhiteHouse @realDonaldTrump He promised a better healthcare option than the #AffordableCareAct. Now, at almost 4 y… https://t.co/z8gCXeh546","@whitehouse @realdonaldtrump he promised a better healthcare option than the #affordablecareact. now, at almost 4 y… ",FALSE,Positive
Dear sir we have only one life sir please understand students situation please sir #cancelcompartmentexams2020 beca… https://t.co/SyBGSgDs9a,dear sir we have only one life sir please understand students situation please sir #cancelcompartmentexams2020 beca… ,FALSE,Positive
"#COVID19 has affected all aspects of our lives, including #CTSurgery training. 

Make sure to complete the followin… https://t.co/BkaNcBNnMD","#covid19 has affected all aspects of our lives, including #ctsurgery training.   make sure to complete the followin… ",FALSE,Negative
How can ppl in power sleep at night knowing the #covid19 current situation? Do they convince themselves that everyt… https://t.co/DMHg4E5o70,how can ppl in power sleep at night knowing the #covid19 current situation? do they convince themselves that everyt… ,FALSE,Positive
How Refugees in #Uganda's #Nakivale Settlement Are Fighting #COVID19 https://t.co/Vzy49RkXu9 #globalcitizen https://t.co/P3BpY5hQf2,how refugees in #uganda's #nakivale settlement are fighting #covid19  #globalcitizen ,FALSE,Negative
"@NCAA football will be difficult to play this season. Entire @MSU_Football team quarantined, hopefully no additiona… https://t.co/N7KSsK6w0I","@ncaa football will be difficult to play this season. entire @msu_football team quarantined, hopefully no additiona… ",FALSE,Negative
Phone call scammers now preying on COVID-19 fears – Chilliwack Progress | #coronavirus | #scams | #covid19 https://t.co/Yq9NOdOgjx,phone call scammers now preying on covid-19 fears – chilliwack progress | #coronavirus | #scams | #covid19 ,FALSE,Negative
Nearly 150K people dead. More than 4M infected. But it was double digit poll deficits that got Trump to take… https://t.co/41ScOOwWGL,nearly 150k people dead. more than 4m infected. but it was double digit poll deficits that got trump to take… ,FALSE,Negative
"True.

As has been obvious since February: Under @CDCDirector #Redfield, the @CDCgov is not a credible source of in… https://t.co/aEuuwfdbcR","true.  as has been obvious since february: under @cdcdirector #redfield, the @cdcgov is not a credible source of in… ",FALSE,Positive
Trying to start an IV with fogged up PPE #COVID19 https://t.co/blkihg4NjT,trying to start an iv with fogged up ppe #covid19 ,FALSE,Neutral
"@RishiSunak Your plan for my job is to eradicate it.  Along with hundreds of thousands of others. 

Dummy #ir35 to… https://t.co/zJ3Xt8NErC",@rishisunak your plan for my job is to eradicate it.  along with hundreds of thousands of others.   dummy #ir35 to… ,FALSE,Neutral
Case fatality rate for #COVID19 in Palm Beach County is 2.6% https://t.co/3wRketnNZN,case fatality rate for #covid19 in palm beach county is 2.6% ,FALSE,Negative
Interesting take in the ⁦@TheEconomist⁩ suggesting that origin of #COVID19 in bats from #SoutheastAsia has conferre… https://t.co/joNKvH6jja,interesting take in the ⁦@theeconomist⁩ suggesting that origin of #covid19 in bats from #southeastasia has conferre… ,FALSE,Positive
"Palm Beach County Florida 

Per the data 1 in 50 cases of #COVID19 in palm beach county

This weekend please stay s… https://t.co/WatHf5e0vE",palm beach county florida   per the data 1 in 50 cases of #covid19 in palm beach county  this weekend please stay s… ,FALSE,Positive
Brazil's Sao Paulo city postpones parades and street performances of February 2021 Carnival celebrations due to… https://t.co/jl9mCTeFMq,brazil's sao paulo city postpones parades and street performances of february 2021 carnival celebrations due to… ,FALSE,Negative
I can’t wait off the media to stop spreading fear about this virus. They keep it going with the titles “As the viru… https://t.co/yMnU8GGZEq,i can’t wait off the media to stop spreading fear about this virus. they keep it going with the titles “as the viru… ,FALSE,Negative
"Eight more COVID demises recorded in Ghana

Eight more deaths and 691 new cases surge the #COVID19 tally for Ghana… https://t.co/X4b8Y6SfF2",eight more covid demises recorded in ghana  eight more deaths and 691 new cases surge the #covid19 tally for ghana… ,FALSE,Neutral
"You can hear the heart beats 💗
of Wreck Beach from the forested trail (where #COVID19 physical distancing isn’t rea… https://t.co/323Yxfm5em",you can hear the heart beats 💗 of wreck beach from the forested trail (where #covid19 physical distancing isn’t rea… ,TRUE,Negative
You have to respect @MattHancock because it must smell behind that #mask with all the bullshit he spouts over #COVID19,you have to respect @matthancock because it must smell behind that #mask with all the bullshit he spouts over #covid19,FALSE,Negative
Each line represents a state and it's #COVID19 #SARSCoV2 #coronavirus current status... #Winning NOT. https://t.co/tDzEO3KSdW,each line represents a state and it's #covid19 #sarscov2 #coronavirus current status... #winning not. ,FALSE,Neutral
"#IPL2020 to be advanced by a week. New schedule will be from Sep 19 to Nov 8. 

The 51-day window will allow 60 mat… https://t.co/tMIw46bbfC",#ipl2020 to be advanced by a week. new schedule will be from sep 19 to nov 8.   the 51-day window will allow 60 mat… ,FALSE,Positive
"ALERT: In-store dancing leads to Hawaii visitor quarantine
arrest - Global Pandemic News | #Coronavirus #COVID19… https://t.co/J87KgPDWQb",alert: in-store dancing leads to hawaii visitor quarantine arrest - global pandemic news | #coronavirus #covid19… ,FALSE,Negative
The American inadequate response to #COVID19 is related to its leadership’s right wing ideology. “Small” or in this… https://t.co/roUdFHZ02e,the american inadequate response to #covid19 is related to its leadership’s right wing ideology. “small” or in this… ,FALSE,Negative
"@BBCHindi    @HemantSorenJMM  @BannaGupta76  @DrRameshwarOra1

A #FAILED #CENTRAL #GOVERNMENT OF #INDIA

&amp;

A… https://t.co/ximoiX80Ts",@bbchindi    @hemantsorenjmm  @bannagupta76  @drrameshwarora1  a #failed #central #government of #india  &amp;  a… ,FALSE,Neutral
our friend and the great #Resister @danielascholz7 going to the ER now fighting Covid-19 please keep her in your th… https://t.co/O81vzOLEgD,our friend and the great #resister @danielascholz7 going to the er now fighting covid-19 please keep her in your th… ,FALSE,Negative
"by Aug. 13 with 46 hospitalizations.

Can we agree to just not go there? Please?
.
#pandemic #COVID #COVID19… https://t.co/I1ZdqZkTrE",by aug. 13 with 46 hospitalizations.  can we agree to just not go there? please? . #pandemic #covid #covid19… ,FALSE,Negative
